,station_id,station_name,station_name_kana,fuken_id,type,Latitude (degree),Latitude (minute),latitude,Longitude (degree),Longitude (minute),longitude,height,f_pre,f_wsd,f_tem,f_sun,f_snc,End_year,End_month,End_day,obs_ended,note1,note2,note3,note4,note5,amedas_id1,amedas_id2,station_name_roman
1417,0802,釈迦岳,シャカダケ,83,A,33,11.3,33.1883333333,130,53.5,130.891666667,1200,Y,N,N,N,N,2004,11,4,2004-11-04 00:00:00,,,,,,,,Shakadake
1418,0803,湯平,ユノヒラ,83,A,33,11.1,33.185,131,19.9,131.331666667,805,Y,N,N,N,N,1977,6,1,1977-06-01 00:00:00,,,,,,,,Yunohira
1419,0804,温見,ヌクミ,83,A,33,4.5,33.075,131,25.8,131.43,591,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Nukumi
1420,0805,犬飼,イヌカイ,83,A,33,3.9,33.065,131,37.9,131.631666667,100,Y,Y,Y,Y,N,9999,99,99,,,,,,,83341,,Inukai
1421,0806,竹田,タケタ,83,A,32,58.4,32.9733333333,131,23.9,131.398333333,261,Y,Y,Y,Y,N,9999,99,99,,,,,,,83371,,Taketa
1422,0807,出羽,イズルハ,83,A,32,58.2,32.97,131,40.1,131.668333333,473,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Izuruha
1423,0808,佐伯,サイキ,83,A,32,57,32.95,131,54.1,131.901666667,2,Y,Y,Y,Y,N,9999,99,99,,,,,,,83401,,Saiki
1424,0809,倉木,クラキ,83,A,32,53.7,32.895,131,23.7,131.395,483,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Kuraki
1425,0810,蒲江,カマエ,83,A,32,47.7,32.795,131,55.4,131.923333333,2,Y,Y,Y,Y,N,9999,99,99,,,,,,,83476,,Kamae
1426,0931,院内,インナイ,83,A,33,25.2,33.42,131,19,131.316666667,90,Y,Y,Y,Y,N,9999,99,99,,,,,,,83106,,In'Nai
1427,0932,玖珠,クス,83,A,33,17.5,33.2916666667,131,9.3,131.155,331,Y,Y,Y,Y,N,9999,99,99,,1977年2月21日までの地点名「豊後玖珠」,,,,,83191,,Kusu
1428,0933,臼杵,ウスキ,83,A,33,7.4,33.1233333333,131,48.3,131.805,2,Y,N,N,N,N,9999,99,99,,,,,,,83286,,Usuki
1429,0979,耶馬渓,ヤバケイ,83,A,33,26.7,33.445,131,6.9,131.115,100,Y,N,N,N,N,9999,99,99,,,,,,,83096,,Yabakei
1430,1137,国見,クニミ,83,A,33,40.5,33.675,131,35.4,131.59,14,Y,Y,Y,Y,N,9999,99,99,,,,,,,83021,,Kunimi
1431,1142,宇目,ウメ,83,A,32,50.7,32.845,131,40.5,131.675,200,Y,Y,Y,Y,N,9999,99,99,,,,,,,83431,,Ume
1432,1157,別府,ベップ,83,A,33,21.1,33.3516666667,131,28.5,131.475,263,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Beppu
1433,1237,杵築,キツキ,83,A,33,25,33.4166666667,131,35.8,131.596666667,5,Y,Y,Y,Y,N,9999,99,99,,,,,,,83121,,Kitsuki
1434,1554,椿ヶ鼻,ツバキガハナ,83,A,33,11.5,33.1916666667,130,54.9,130.915,840,Y,N,N,N,N,9999,99,99,,,,,,,83242,,Tsubakigahana
1435,0811,佐須奈,サスナ,84,A,34,38.4,34.64,129,24,129.4,5,Y,Y,Y,Y,N,1995,8,2,1995-08-02 00:00:00,,,,,,,,Sasuna
1436,47800,厳原,イヅハラ,84,S,34,11.8,34.1966666667,129,17.5,129.291666667,3.7,Y,Y,Y,Y,Y,9999,99,99,,,,,,,84072,,Iduhara
1437,47805,平戸,ヒラド,84,S,33,21.6,33.36,129,33,129.55,57.8,Y,Y,Y,Y,Y,9999,99,99,,,,,,,84171,,Hirado
1438,0814,松浦,マツウラ,84,A,33,20.5,33.3416666667,129,42.7,129.711666667,14,Y,Y,Y,Y,N,9999,99,99,,,,,,,84183,,Matsuura
1439,0815,国見山,クニミヤマ,84,A,33,14.2,33.2366666667,129,48.7,129.811666667,775,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Kunimiyama
1440,47812,佐世保,サセボ,84,S,33,9.5,33.1583333333,129,43.6,129.726666667,3.9,Y,Y,Y,Y,Y,9999,99,99,,,,,,,84266,,Sasebo
1441,0817,大瀬戸,オオセト,84,A,32,56.9,32.9483333333,129,38,129.633333333,43,Y,Y,Y,Y,N,9999,99,99,,,,,,,84356,,Ooseto
1442,0818,長浦岳,ナガウラダケ,84,A,32,54.5,32.9083333333,129,44.3,129.738333333,510,Y,N,N,N,N,9999,99,99,,,,,,,84361,,Nagauradake
1443,0819,五家原岳,ゴカハラダケ,84,A,32,56.5,32.9416666667,130,4.6,130.076666667,776,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Gokaharadake
1444,0820,諫早,イサハヤ,84,A,32,50.6,32.8433333333,130,1.5,130.025,15,Y,N,N,N,N,9999,99,99,,,,,,,84441,,Isahaya
1445,47817,長崎,ナガサキ,84,S,32,44,32.7333333333,129,52,129.866666667,26.9,Y,Y,Y,Y,Y,9999,99,99,,,,,,,84496,,Nagasaki
1446,47818,雲仙岳,ウンゼンダケ,84,S,32,44.2,32.7366666667,130,15.7,130.261666667,677.5,Y,Y,Y,Y,Y,9999,99,99,,,,,,,84519,,Unzendake
1447,47843,福江,フクエ,84,S,32,41.6,32.6933333333,128,49.6,128.826666667,25.1,Y,Y,Y,Y,Y,9999,99,99,,,,,,,84536,,Fukue
1448,0922,口之津,クチノツ,84,A,32,36.7,32.6116666667,130,11.6,130.193333333,13,Y,Y,Y,Y,N,9999,99,99,,,,,,,84561,,Kuchinotsu
1449,0962,島原,シマバラ,84,A,32,44.5,32.7416666667,130,22.4,130.373333333,9,Y,Y,Y,Y,N,9999,99,99,,,,,,,84523,,Shimabara
1450,1080,有川,アリカワ,84,A,32,58.9,32.9816666667,129,7.1,129.118333333,11,Y,N,N,N,N,1977,2,23,1977-02-23 00:00:00,,,,,,,,Arikawa
1451,1084,大村,オオムラ,84,A,32,55,32.9166666667,129,54.8,129.913333333,3,Y,Y,Y,N,N,9999,99,99,,,,,,,84371,,Oomura
1452,1138,有川,アリカワ,84,A,32,58.9,32.9816666667,129,7.1,129.118333333,11,Y,Y,Y,Y,N,9999,99,99,,1999年12月21日までの地点名「上五島」,,,,,84341,,Arikawa
1453,1144,芦辺,アシベ,84,A,33,48,33.8,129,43.3,129.721666667,97,Y,Y,Y,Y,N,9999,99,99,,,,,,,84121,,Ashibe
1454,1441,野母崎,ノモザキ,84,A,32,34.7,32.5783333333,129,44.4,129.74,190,Y,Y,Y,Y,N,9999,99,99,,,,,,,84596,,Nomozaki
1455,1442,深江,フカエ,84,A,32,43.6,32.7266666667,130,18.9,130.315,200,Y,N,N,N,N,2002,11,26,2002-11-26 00:00:00,,,,,,,,Fukae
1456,1446,普賢岳,フゲンダケ,84,A,32,45,32.75,130,17.1,130.285,1100,Y,N,N,N,N,2002,11,26,2002-11-26 00:00:00,,,,,,,,Fugendake
1457,1451,百花台,ヒャッカダイ,84,A,32,49.2,32.82,130,17.5,130.291666667,210,Y,N,N,N,N,1998,2,28,1998-02-28 00:00:00,,,,,,,,Hyakkadai
1458,1452,千々石,チヂワ,84,A,32,47.2,32.7866666667,130,11.9,130.198333333,20,Y,N,N,N,N,1998,2,28,1998-02-28 00:00:00,,,,,,,,Chidiwa
1459,1453,鰐浦,ワニウラ,84,A,34,41.9,34.6983333333,129,26.7,129.445,63,Y,Y,Y,Y,N,9999,99,99,,,,,,,84012,,Waniura
1460,1478,石田,イシダ,84,A,33,44.9,33.7483333333,129,47.1,129.785,12,Y,Y,Y,N,N,9999,99,99,,,,,,,84122,,Ishida
1461,1479,上大津,カミオオヅ,84,A,32,39.9,32.665,128,49.9,128.831666667,77,Y,Y,Y,N,N,9999,99,99,,,,,,,84537,,Kamioodu
1462,1535,小値賀,オヂカ,84,A,33,11.4,33.19,129,5.4,129.09,8,Y,Y,Y,N,N,9999,99,99,,,,,,,84236,,Odika
1463,1536,頭ヶ島,カシラガシマ,84,A,33,0.8,33.0133333333,129,11.5,129.191666667,80,Y,Y,Y,N,N,9999,99,99,,,,,,,84286,,Kashiragashima
1464,1538,美津島,ミツシマ,84,A,34,17.1,34.285,129,19.8,129.33,63,Y,Y,Y,N,N,9999,99,99,,,,,,,84076,,Mitsushima
1465,0824,枝去木,エザルギ,85,A,33,29.9,33.4983333333,129,53.9,129.898333333,110,Y,Y,Y,Y,N,2010,2,25,2010-02-25 00:00:00,,,,,,,,Ezarugi
1466,0825,和多田,ワタダ,85,A,33,25.5,33.425,129,59.1,129.985,5,Y,N,N,N,N,2010,3,4,2010-03-04 00:00:00,,,,,,,,Watada
1467,0826,権現山,ゴンゲンヤマ,85,A,33,24,33.4,130,14.3,130.238333333,590,Y,N,N,N,N,2010,3,17,2010-03-17 00:00:00,,,,,,,,Gongen'Yama
1468,0827,八幡岳,ハチマンダケ,85,A,33,16.9,33.2816666667,130,1.6,130.026666667,761,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Hachimandake
1469,47813,佐賀,サガ,85,S,33,15.9,33.265,130,18.3,130.305,5.5,Y,Y,Y,Y,Y,9999,99,99,,,,,,,85142,,Saga
1470,0829,白石,シロイシ,85,A,33,11,33.1833333333,130,8.9,130.148333333,2,Y,Y,Y,Y,N,9999,99,99,,,,,,,85166,,Shiroishi
1471,0830,嬉野,ウレシノ,85,A,33,7,33.1166666667,129,59.7,129.995,81,Y,Y,Y,Y,N,9999,99,99,,,,,,,85161,,Ureshino
1472,0831,多良岳,タラダケ,85,A,32,58.3,32.9716666667,130,9.3,130.155,395,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Taradake
1473,1075,伊万里,イマリ,85,A,33,16,33.2666666667,129,52.7,129.878333333,25,Y,Y,Y,Y,N,9999,99,99,,,,,,,85116,,Imari
1474,1480,川副,カワソエ,85,A,33,8.9,33.1483333333,130,18.1,130.301666667,2,Y,Y,Y,N,N,9999,99,99,,,,,,,85176,,Kawasoe
1475,1610,唐津,カラツ,85,A,33,27.5,33.4583333333,129,57.3,129.955,23,Y,Y,Y,Y,N,9999,99,99,,,,,,,85033,,Karatsu
1476,1612,鳥栖,トス,85,A,33,23.1,33.385,130,31,130.516666667,25,Y,N,N,N,N,9999,99,99,,,,,,,85106,,Tosu
1477,1616,北山,ホクザン,85,A,33,24.8,33.4133333333,130,13.2,130.22,339,Y,N,N,N,N,9999,99,99,,,,,,,85046,,Hokuzan
1478,0832,鹿北,カホク,86,A,33,6.9,33.115,130,41.5,130.691666667,119,Y,Y,Y,Y,N,9999,99,99,,,,,,,86006,,Kahoku
1479,0833,南小国,ミナミオグニ,86,A,33,6.2,33.1033333333,131,4,131.066666667,448,Y,Y,Y,Y,N,9999,99,99,,,,,,,86066,,Minamioguni
1480,0834,岱明,タイメイ,86,A,32,54.9,32.915,130,30.7,130.511666667,15,Y,Y,Y,Y,N,9999,99,99,,,,,,,86086,,Taimei
1481,0835,菊池,キクチ,86,A,32,56.8,32.9466666667,130,46.9,130.781666667,83,Y,Y,Y,Y,N,9999,99,99,,,,,,,86101,,Kikuchi
1482,0836,鞍岳,クラダケ,86,A,32,57,32.95,130,55.2,130.92,640,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Kuradake
1483,47819,熊本,クマモト,86,S,32,48.8,32.8133333333,130,42.4,130.706666667,37.7,Y,Y,Y,Y,Y,9999,99,99,,,,,,,86141,,Kumamoto
1484,0838,俵山,タワラヤマ,86,A,32,51,32.85,130,58.7,130.978333333,850,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Tawarayama
1485,47821,阿蘇山,アソサン,86,S,32,52.8,32.88,131,4.4,131.073333333,1142.3,Y,Y,Y,Y,Y,9999,99,99,,,,,,,86156,86900,Asosan
1486,0840,高森,タカモリ,86,A,32,49.3,32.8216666667,131,7.5,131.125,555,Y,Y,Y,Y,N,9999,99,99,,,,,,,86161,,Takamori
1487,0841,間の谷山,マノタニヤマ,86,A,32,42.4,32.7066666667,130,56.4,130.94,640,Y,N,N,N,N,2010,3,4,2010-03-04 00:00:00,,,,,,,,Manotaniyama
1488,0842,甲佐,コウサ,86,A,32,38.7,32.645,130,48.5,130.808333333,35,Y,Y,Y,Y,N,9999,99,99,,,,,,,86236,,Kousa
1489,0843,松島,マツシマ,86,A,32,30.9,32.515,130,26.8,130.446666667,2,Y,Y,Y,Y,N,9999,99,99,,,,,,,86271,,Matsushima
1490,0844,大金峰,ダイキンポウ,86,A,32,33.5,32.5583333333,130,54.5,130.908333333,1280,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Daikinpou
1491,0845,本渡,ホンド,86,A,32,28.1,32.4683333333,130,10.8,130.18,30,Y,Y,Y,Y,N,9999,99,99,,,,,,,86316,,Hondo
1492,0846,八代,ヤツシロ,86,A,32,28.4,32.4733333333,130,36.4,130.606666667,8,Y,Y,Y,Y,N,9999,99,99,,,,,,,86336,,Yatsushiro
1493,47824,人吉,ヒトヨシ,86,S,32,13,32.2166666667,130,45.3,130.755,145.8,Y,Y,Y,Y,Y,9999,99,99,,,,,,,86467,,Hitoyoshi
1494,47838,牛深,ウシブカ,86,S,32,11.8,32.1966666667,130,1.6,130.026666667,3,Y,Y,Y,Y,Y,9999,99,99,,,,,,,86491,,Ushibuka
1495,0850,一里山,イチリヤマ,86,A,32,12,32.2,130,38.4,130.64,650,Y,N,N,N,N,2005,12,1,2005-12-01 00:00:00,,,,,,,,Ichiriyama
1496,0851,白髪岳,シラガダケ,86,A,32,10.3,32.1716666667,130,54.6,130.91,925,Y,N,N,N,N,2005,12,1,2005-12-01 00:00:00,,,,,,,,Shiragadake
1497,0923,益城,マシキ,86,A,32,50.2,32.8366666667,130,51.3,130.855,193,Y,Y,Y,N,N,9999,99,99,,,,,,,86146,,Mashiki
1498,0924,水俣,ミナマタ,86,A,32,12.3,32.205,130,24.4,130.406666667,6,Y,Y,Y,Y,N,9999,99,99,,,,,,,86451,,Minamata
1499,0925,多良木,タラギ,86,A,32,17.7,32.295,130,57,130.95,210,Y,N,N,N,N,9999,99,99,,,,,,,86478,,Taragi
1500,0926,上,ウエ,86,A,32,13.5,32.225,130,54.3,130.905,166,Y,Y,Y,Y,N,9999,99,99,,,,,,,86477,,Ue
1501,0946,田浦,タノウラ,86,A,32,21.8,32.3633333333,130,30.5,130.508333333,3,Y,N,N,N,N,9999,99,99,,,,,,,86396,,Tanoura
1502,1081,三角,ミスミ,86,A,32,36.7,32.6116666667,130,28.7,130.478333333,60,Y,Y,Y,Y,N,9999,99,99,,,,,,,86216,,Misumi
1503,1086,湯前横谷,ユノマエヨコタニ,86,A,32,15.8,32.2633333333,131,2.7,131.045,680,Y,N,N,N,N,9999,99,99,,1998年1月31日までの地点名「市房」,,,,,86481,,Yunomaeyokotani
1504,1088,茶臼峠,チャウストウゲ,86,A,32,21.3,32.355,130,54.5,130.908333333,1060,Y,N,N,N,N,2005,12,1,2005-12-01 00:00:00,,,,,,,,Chausutouge
1505,1156,屋形山,ヤカタヤマ,86,A,32,18.6,32.31,130,44.1,130.735,780,Y,N,N,N,N,1990,10,29,1990-10-29 00:00:00,,,,,,,,Yakatayama
1506,1158,五家荘,ゴカノシヨウ,86,A,32,29.4,32.49,130,54.3,130.905,580,Y,N,N,N,N,1981,2,12,1981-02-12 00:00:00,,,,,,,,Gokanoshiyou
1507,1240,阿蘇乙姫,アソオトヒメ,86,A,32,56.4,32.94,131,2.4,131.04,497,Y,Y,Y,Y,N,9999,99,99,,,,,,,86111,,Asootohime
1508,1368,五木,イツキ,86,A,32,23.7,32.395,130,49.6,130.826666667,310,Y,N,N,N,N,9999,99,99,,,,,,,86351,,Itsuki
1509,1435,山江,ヤマエ,86,A,32,18.1,32.3016666667,130,44.8,130.746666667,218,Y,N,N,N,N,9999,99,99,,,,,,,86407,,Yamae
1510,1580,宇土,ウト,86,A,32,42,32.7,130,39.4,130.656666667,6,Y,N,N,N,N,9999,99,99,,,,,,,86181,,Uto
1511,1581,一勝地,イッショウチ,86,A,32,14.7,32.245,130,38.7,130.645,120,Y,N,N,N,N,9999,99,99,,,,,,,86461,,Isshouchi
1512,0847,戦山,イクサヤマ,86,A,32,7.6,32.1266666667,130,43.3,130.721666667,850,Y,N,N,N,N,1977,6,20,1977-06-20 00:00:00,,,,,,,,Ikusayama
1513,1613,山都,ヤマト,86,A,32,42.7,32.7116666667,130,57.5,130.958333333,574,Y,N,N,N,N,9999,99,99,,,,,,,86197,,Yamato
1514,0852,高千穂,タカチホ,87,A,32,42.7,32.7116666667,131,17.4,131.29,350,Y,Y,Y,Y,N,9999,99,99,,,,,,,87041,,Takachiho
1515,0853,大中尾,オナコ,87,A,32,33.9,32.565,131,21,131.35,380,Y,N,N,N,N,1987,2,13,1987-02-13 00:00:00,,,,,,,,Onako
1516,0854,中小屋,ナカゴヤ,87,A,32,33.9,32.565,131,23.7,131.395,850,Y,N,N,N,N,2010,2,16,2010-02-16 00:00:00,,,,,,,,Nakagoya
1517,47822,延岡,ノベオカ,87,S,32,34.9,32.5816666667,131,39.4,131.656666667,19.2,Y,Y,Y,Y,Y,9999,99,99,,,,,,,87141,,Nobeoka
1518,0856,猪原,イノハラ,87,A,32,25,32.4166666667,131,22.1,131.368333333,520,Y,N,N,N,N,1978,11,19,1978-11-19 00:00:00,,,,,,,,Inohara
1519,0857,日向,ヒュウガ,87,A,32,24.5,32.4083333333,131,36,131.6,20,Y,Y,Y,Y,N,9999,99,99,,,,,,,87181,,Hyuuga
1520,0858,矢櫃岳,ヤビツダケ,87,A,32,18.8,32.3133333333,131,23.7,131.395,964,Y,N,N,N,N,1987,2,13,1987-02-13 00:00:00,,,,,,,,Yabitsudake
1521,0859,高鍋,タカナベ,87,A,32,7.4,32.1233333333,131,31.6,131.526666667,4,Y,Y,Y,Y,N,9999,99,99,,,,,,,87292,,Takanabe
1522,0860,加久藤,カクトウ,87,A,32,2.8,32.0466666667,130,48.6,130.81,228,Y,Y,Y,Y,N,9999,99,99,,,,,,,87301,,Kakutou
1523,0861,西都,サイト,87,A,32,3.7,32.0616666667,131,24.8,131.413333333,8,Y,Y,Y,Y,N,9999,99,99,,,,,,,87331,,Saito
1524,0862,えびの,エビノ,87,A,31,56.7,31.945,130,50.4,130.84,1150,Y,N,N,N,N,9999,99,99,,,,,,,87346,,Ebino
1525,0863,小林,コバヤシ,87,A,32,0,32,130,57.3,130.955,276,Y,Y,Y,Y,N,9999,99,99,,,,,,,87352,,Kobayashi
1526,0864,野尻,ノジリ,87,A,31,57.4,31.9566666667,131,9.4,131.156666667,182,Y,N,N,N,N,9999,99,99,,2010年3月1日までの地点名「池の尾」,,,,,87361,,Nojiri
1527,0865,国富,クニトミ,87,A,32,0.4,32.0066666667,131,17.8,131.296666667,66,Y,N,N,N,N,9999,99,99,,2004年5月25日までの地点名「本庄」,,,,,87371,,Kunitomi
1528,47830,宮崎,ミヤザキ,87,S,31,56.3,31.9383333333,131,24.8,131.413333333,9.2,Y,Y,Y,Y,Y,9999,99,99,,,,,,,87376,,Miyazaki
1529,0867,霧島御池,キリシマミイケ,87,A,31,51.1,31.8516666667,130,57,130.95,500,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Kirishimamiike
1530,0868,青島,アオシマ,87,A,31,48.2,31.8033333333,131,27.5,131.458333333,8,Y,Y,Y,Y,N,9999,99,99,,,,,,,87411,,Aoshima
1531,47829,都城,ミヤコノジヨウ,87,S,31,43.8,31.73,131,4.8,131.08,153.8,Y,Y,Y,Y,Y,9999,99,99,,,,,,,87426,,Miyakonojiyou
1532,0870,鰐塚山,ワニツカヤマ,87,A,31,46.1,31.7683333333,131,16,131.266666667,1082,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Wanitsukayama
1533,47835,油津,アブラツ,87,S,31,34.7,31.5783333333,131,24.4,131.406666667,2.9,Y,Y,Y,Y,Y,9999,99,99,,,,,,,87492,,Aburatsu
1534,0872,串間,クシマ,87,A,31,27.9,31.465,131,13.2,131.22,20,Y,Y,Y,Y,N,9999,99,99,,,,,,,87501,,Kushima
1535,1135,古江,フルエ,87,A,32,42.7,32.7116666667,131,49.2,131.82,14,Y,Y,Y,Y,N,9999,99,99,,,,,,,87066,,Furue
1536,1164,深瀬,フカセ,87,A,31,38.2,31.6366666667,131,15,131.25,130,Y,N,N,N,N,9999,99,99,,,,,,,87461,,Fukase
1537,1275,見立,ミタテ,87,A,32,47.1,32.785,131,26.9,131.448333333,530,Y,N,N,N,N,2010,2,18,2010-02-18 00:00:00,,,,,,,,Mitate
1538,1343,諸塚,モロツカ,87,A,32,31,32.5166666667,131,20.1,131.335,150,Y,N,N,N,N,9999,99,99,,,,,,,87127,,Morotsuka
1539,1345,西米良,ニシメラ,87,A,32,13.8,32.23,131,9.1,131.151666667,250,Y,Y,Y,Y,N,9999,99,99,,,,,,,87231,,Nishimera
1540,1348,鞍岡,クラオカ,87,A,32,38.6,32.6433333333,131,9.4,131.156666667,590,Y,Y,Y,Y,N,9999,99,99,,,,,,,87071,,Kuraoka
1541,1353,神門,ミカド,87,A,32,23.1,32.385,131,19.9,131.331666667,250,Y,Y,Y,Y,N,9999,99,99,,,,,,,87206,,Mikado
1542,1432,北方,キタカタ,87,A,32,33.7,32.5616666667,131,31.5,131.525,30,Y,N,N,N,N,9999,99,99,,,,,,,87136,,Kitakata
1543,1433,上椎葉,カミシイバ,87,A,32,27.9,32.465,131,9.4,131.156666667,420,Y,N,N,N,N,2011,12,20,2011-12-20 00:00:00,,,,,,,,Kamishiiba
1544,1481,赤江,アカエ,87,A,31,52.6,31.8766666667,131,26.9,131.448333333,6,Y,Y,Y,N,N,9999,99,99,,,,,,,87412,,Akae
1545,1608,都農,ツノ,87,A,32,17,32.2833333333,131,32.5,131.541666667,61,Y,N,N,N,N,9999,99,99,,,,,,,87251,,Tsuno
1546,1609,日之影,ヒノカゲ,87,A,32,40.9,32.6816666667,131,24.4,131.406666667,262,Y,N,N,N,N,9999,99,99,,,,,,,87086,,Hinokage
1547,1623,高原,タカハル,87,A,31,55.7,31.9283333333,131,0.4,131.006666667,211,Y,N,N,N,N,9999,99,99,,,,,,,87356,,Takaharu
1548,1624,山田,ヤマダ,87,A,31,48.8,31.8133333333,131,2.3,131.038333333,165,Y,N,N,N,N,9999,99,99,,,,,,,87391,,Yamada
1549,1636,椎葉,シイバ,87,A,32,28.5,32.475,131,6.2,131.103333333,517,Y,N,N,N,N,9999,99,99,,,,,,,,,Shiiba
1550,47823,阿久根,アクネ,88,S,32,1.6,32.0266666667,130,12,130.2,40.1,Y,Y,Y,Y,Y,9999,99,99,,,,,,,88061,,Akune
1551,0874,古原野,コハルノ,88,A,32,5,32.0833333333,130,30.8,130.513333333,540,Y,N,N,N,N,1976,3,31,1976-03-31 00:00:00,,,,,,,,Koharuno
1552,0875,大口,オオクチ,88,A,32,2.8,32.0466666667,130,37.6,130.626666667,175,Y,Y,Y,Y,N,9999,99,99,,,,,,,88081,,Ookuchi
1553,0876,魚野越,ウオノゴエ,88,A,32,1.7,32.0283333333,130,42.7,130.711666667,460,Y,N,N,N,N,1976,3,31,1976-03-31 00:00:00,,,,,,,,Uonogoe
1554,0877,紫尾山,シビサン,88,A,31,58.8,31.98,130,22,130.366666667,1060,Y,N,N,N,N,9999,99,99,,,,,,,88101,,Shibisan
1555,0878,さつま柏原,サツマカシワバル,88,A,31,55,31.9166666667,130,27.3,130.455,59,Y,Y,Y,Y,N,9999,99,99,,2005年12月2日までの地点名「宮之城」,,,,,88107,,Satsumakashiwabaru
1556,0879,中甑,ナカコシキ,88,A,31,50.1,31.835,129,51.9,129.865,10,Y,Y,Y,Y,N,9999,99,99,,,,,,,88131,,Nakakoshiki
1557,0880,川内,センダイ,88,A,31,50.1,31.835,130,18.9,130.315,5,Y,Y,Y,Y,N,9999,99,99,,,,,,,88151,,Sendai
1558,0881,溝辺,ミゾベ,88,A,31,48.2,31.8033333333,130,43.1,130.718333333,272,Y,Y,Y,N,N,9999,99,99,,,,,,,88166,,Mizobe
1559,0882,八重山,ヤエヤマ,88,A,31,44.8,31.7466666667,130,26.3,130.438333333,533,Y,N,N,N,N,9999,99,99,,2010年3月10日までの地点名「入来峠」,,,,,88211,,Yaeyama
1560,0883,東市来,ヒガシイチキ,88,A,31,40.1,31.6683333333,130,19.6,130.326666667,40,Y,Y,Y,Y,N,9999,99,99,,,,,,,88261,,Higashiichiki
1561,0884,権現ケ尾,ゴンゲンガオ,88,A,31,30.4,31.5066666667,130,27.8,130.463333333,397,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Gongengao
1562,47827,鹿児島,カゴシマ,88,S,31,33.2,31.5533333333,130,32.8,130.546666667,3.9,Y,Y,Y,Y,Y,9999,99,99,,,,,,,88317,,Kagoshima
1563,0886,高峠,タカトウゲ,88,A,31,30.6,31.51,130,44.7,130.745,520,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Takatouge
1564,0887,加世田,カセダ,88,A,31,24.9,31.415,130,19.5,130.325,9,Y,Y,Y,Y,N,9999,99,99,,,,,,,88371,,Kaseda
1565,0888,吉ケ別府,ヨシガベップ,88,A,31,27.6,31.46,130,51.6,130.86,100,Y,N,N,N,N,9999,99,99,,,,,,,88392,,Yoshigabeppu
1566,0889,大浦,オオウラ,88,A,31,22.7,31.3783333333,130,13.4,130.223333333,10,Y,N,N,N,N,1977,2,26,1977-02-26 00:00:00,,,,,,,,Ooura
1567,0890,喜入,キイレ,88,A,31,23.2,31.3866666667,130,32.4,130.54,4,Y,Y,Y,Y,N,9999,99,99,,,,,,,88432,,Kiire
1568,0891,肝属川,キモツキガワ,88,A,31,21,31.35,130,56.9,130.948333333,8,Y,Y,Y,Y,N,1977,8,9,1977-08-09 00:00:00,,,,,,,,Kimotsukigawa
1569,47831,枕崎,マクラザキ,88,S,31,16.3,31.2716666667,130,17.6,130.293333333,29.5,Y,Y,Y,Y,Y,9999,99,99,,,,,,,88466,,Makurazaki
1570,0893,指宿,イブスキ,88,A,31,14.9,31.2483333333,130,38.2,130.636666667,5,Y,Y,Y,Y,N,9999,99,99,,,,,,,88486,,Ibusuki
1571,0894,甫与志岳,ホヨシダケ,88,A,31,15.2,31.2533333333,130,57.4,130.956666667,550,Y,N,N,N,N,2009,11,20,2009-11-20 00:00:00,,,,,,,,Hoyoshidake
1572,0895,内之浦,ウチノウラ,88,A,31,16.6,31.2766666667,131,3.3,131.055,8,Y,Y,Y,Y,N,9999,99,99,,,,,,,88506,,Uchinoura
1573,47837,種子島,タネガシマ,88,S,30,43.2,30.72,130,58.9,130.981666667,24.9,Y,Y,Y,Y,Y,9999,99,99,,,,,,,88612,,Tanegashima
1574,0897,中種子,ナカタネ,88,A,30,36.3,30.605,130,59.5,130.991666667,234,Y,Y,Y,N,N,9999,99,99,,,,,,,88621,,Nakatane
1575,0898,上中,カミナカ,88,A,30,24.4,30.4066666667,130,54,130.9,150,Y,Y,Y,Y,N,9999,99,99,,,,,,,88666,,Kaminaka
1576,0899,尾之間,オノアイダ,88,A,30,14,30.2333333333,130,33.3,130.555,60,Y,Y,Y,Y,N,9999,99,99,,,,,,,88706,,Onoaida
1577,47909,名瀬,ナゼ,88,S,28,22.7,28.3783333333,129,29.7,129.495,2.8,Y,Y,Y,Y,Y,9999,99,99,,,,,,,88836,,Naze
